Gene.stable.ID	seqnames	start	end	width	strand	Gene.type	Gene.name_NBIS*	Description (product)	Uniprot entry	Description from Ensembl
ENSCHAG00000020052	12	27508436	27542136	33701	-	protein_coding	ror2	receptor tyrosine kinase-like orphan receptor 2 [Source:ZFIN;Acc:ZDB-GENE-060427-5]		
ENSCHAG00000000610	12	27592351	27621441	29091	-	protein_coding	sptlc1	"serine palmitoyltransferase, long chain base subunit 1 [Source:ZFIN;Acc:ZDB-GENE-050522-61]"		
ENSCHAG00000001047	12	27627494	27642773	15280	-	protein_coding	cdc42se2	CDC42 small effector 2 [Source:NCBI gene;Acc:105908466]		
ENSCHAG00000001091	12	27665585	27666692	1108	-	protein_coding	lyrm7	LYR motif containing 7 [Source:NCBI gene;Acc:100002948]		
ENSCHAG00000001132	12	27666840	27668526	1687	+	protein_coding	hint1	histidine triad nucleotide binding protein 1 [Source:NCBI gene;Acc:105908434]		
ENSCHAG00000001164	12	27685210	27686069	860	-	protein_coding	wbp2nl*	Postacrosomal sheath WW domain-binding protein	sp|Q6ICG8|WBP2L_HUMAN	
ENSCHAG00000001191	12	27771866	27778690	6825	-	protein_coding	slc46a2	solute carrier family 46 member 2 [Source:ZFIN;Acc:ZDB-GENE-170126-3]		
ENSCHAG00000001252	12	27824276	27912572	88297	+	protein_coding	garnl3*	GTPase-activating Rap/Ran-GAP domain-like protein 3	sp|A5PF44|GARL3_DANRE	
ENSCHAG00000001467	12	27890113	27915692	25580	+	protein_coding	garnl3*	GTPase-activating Rap/Ran-GAP domain-like protein 3	sp|A5PF44|GARL3_DANRE	
ENSCHAG00000001523	12	27925448	27938090	12643	+	protein_coding	slc6a5*	Sodium- and chloride-dependent glycine transporter 2	sp|Q9Y345|SC6A5_HUMAN	
ENSCHAG00000001603	12	27943928	27953314	9387	+	protein_coding	slc6a5*	Sodium- and chloride-dependent glycine transporter 2	sp|P58295|SC6A5_RAT	
ENSCHAG00000001666	12	27960286	27968378	8093	+	protein_coding	rassf2b	Ras association domain family member 2b [Source:ZFIN;Acc:ZDB-GENE-041221-6]		
ENSCHAG00000001677	12	27974275	27974718	444	+	protein_coding				
ENSCHAG00000001684	12	27979097	27980846	1750	-	protein_coding	prnpb	prion protein b [Source:ZFIN;Acc:ZDB-GENE-041221-2]		
ENSCHAG00000001727	12	27983932	28009286	25355	-	protein_coding	si:dkey-81j8.6	si:dkey-81j8.6 [Source:ZFIN;Acc:ZDB-GENE-091116-12]		
ENSCHAG00000001775	12	28014372	28028795	14424	-	protein_coding	letm2	leucine zipper-EF-hand containing transmembrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-090521-4]		
ENSCHAG00000001902	12	28036524	28077270	40747	+	protein_coding	nsd3	nuclear receptor binding SET domain protein 3 [Source:ZFIN;Acc:ZDB-GENE-050324-2]		
ENSCHAG00000004777	12	28083043	28102479	19437	+	protein_coding	plpp5	phospholipid phosphatase 5 [Source:ZFIN;Acc:ZDB-GENE-040704-54]		
ENSCHAG00000004798	12	28104109	28106176	2068	+	protein_coding	ddhd2*	Phospholipase DDHD2	sp|O94830|DDHD2_HUMAN	
ENSCHAG00000004813	12	28116114	28117960	1847	+	protein_coding	ddhd2*	Phospholipase DDHD2	sp|O94830|DDHD2_HUMAN	
ENSCHAG00000004851	12	28148937	28182060	33124	+	protein_coding	tacc1*	Transforming acidic coiled-coil-containing protein 1	sp|O75410|TACC1_HUMAN	"transforming, acidic coiled-coil containing protein 1 [Source:ZFIN;Acc:ZDB-GENE-090521-5]"
ENSCHAG00000004864	12	28181388	28186661	5274	+	protein_coding	tacc1*	Transforming acidic coiled-coil-containing protein 1	sp|O75410|TACC1_HUMAN	
ENSCHAG00000004877	12	28192732	28195565	2834	+	protein_coding	si:ch211-113d22.2	si:ch211-113d22.2 [Source:ZFIN;Acc:ZDB-GENE-141222-39]		
ENSCHAG00000004948	12	28199966	28257670	57705	+	protein_coding	loxl2a	lysyl oxidase-like 2a [Source:NCBI gene;Acc:565508]		
ENSCHAG00000005688	12	28259385	28268626	9242	-	protein_coding	r3hcc1	R3H domain and coiled-coil containing 1 [Source:ZFIN;Acc:ZDB-GENE-091204-146]		
ENSCHAG00000005704	12	28274579	28303682	29104	+	protein_coding	smad2	SMAD family member 2 [Source:NCBI gene;Acc:30639]		
ENSCHAG00000005904	12	28336736	28340413	3678	+	protein_coding	sigmar1	sigma non-opioid intracellular receptor 1 [Source:NCBI gene;Acc:393952]		
ENSCHAG00000005941	12	28341061	28351939	10879	+	protein_coding	katnal2	katanin p60 subunit A-like 2 [Source:ZFIN;Acc:ZDB-GENE-051113-156]		
ENSCHAG00000006516	12	28346950	28356600	9651	-	protein_coding	hdhd2	haloacid dehalogenase like hydrolase domain containing 2 [Source:NCBI gene;Acc:105909383]		
ENSCHAG00000006553	12	28358419	28359944	1526	-	protein_coding	ier3ip1	immediate early response 3 interacting protein 1 [Source:NCBI gene;Acc:554110]		
ENSCHAG00000006617	12	28365445	28368320	2876	-	protein_coding	skor2	SKI family transcriptional corepressor 2 [Source:ZFIN;Acc:ZDB-GENE-060825-57]		
ENSCHAG00000006639	12	28550079	28588598	38520	+	protein_coding	galt	galactose-1-phosphate uridylyltransferase [Source:ZFIN;Acc:ZDB-GENE-070112-172]		
ENSCHAG00000006824	12	28729487	28730133	647	+	protein_coding	thap12*	52 kDa repressor of the inhibitor of the protein kinase	sp|O43422|P52K_HUMAN	
ENSCHAG00000006855	12	28984737	29037184	52448	+	protein_coding	cntfr	ciliary neurotrophic factor receptor [Source:ZFIN;Acc:ZDB-GENE-030616-82]		
ENSCHAG00000006865	12	29088819	29110643	21825	+	protein_coding	il11ra	"interleukin 11 receptor, alpha [Source:ZFIN;Acc:ZDB-GENE-030131-5942]"		
ENSCHAG00000006879	12	29116558	29122185	5628	-	protein_coding	tmem267	transmembrane protein 267 [Source:NCBI gene;Acc:105911192]		
ENSCHAG00000006906	12	29123746	29125006	1261	+	protein_coding				
ENSCHAG00000006917	12	29126798	29136390	9593	+	protein_coding	si:busm1-57f23.1	si:busm1-57f23.1 [Source:ZFIN;Acc:ZDB-GENE-030616-512]		
ENSCHAG00000006925	12	29139723	29150612	10890	-	protein_coding	rassf6	Ras association domain family member 6 [Source:ZFIN;Acc:ZDB-GENE-030616-513]		
ENSCHAG00000006960	12	29159767	29188991	29225	+	protein_coding	MUSK	muscle associated receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7525]		
ENSCHAG00000007399	12	29203499	29253408	49910	-	protein_coding	lpar1	lysophosphatidic acid receptor 1 [Source:NCBI gene;Acc:105903849]		
ENSCHAG00000007448	12	29310573	29314280	3708	-	protein_coding	rpz*	Protein rapunzel	sp|F1QUP1|RPZ_DANRE	
ENSCHAG00000007472	12	29359726	29366852	7127	-	protein_coding	hspa12b	heat shock protein 12B [Source:ZFIN;Acc:ZDB-GENE-070226-1]		
ENSCHAG00000007654	12	29401019	29487614	86596	-	protein_coding	epha3*	Ephrin type-A receptor 3	sp|O13146|EPHA3_DANRE	
ENSCHAG00000013178	12	29514211	29529538	15328	+	protein_coding	clec4m*	C-type lectin domain family 4 member M	sp|Q8HYC0|CLC4M_PANTR	
ENSCHAG00000013200	12	29545600	29546992	1393	+	protein_coding				
ENSCHAG00000013226	12	29571641	29573523	1883	+	protein_coding				
ENSCHAG00000013247	12	29573621	29575074	1454	+	protein_coding				
ENSCHAG00000013263	12	29584646	29586444	1799	-	protein_coding	cnr1a*	Cannabinoid receptor type 1A	sp|Q98894|CNR1A_TAKRU	
ENSCHAG00000013295	12	29592465	29594186	1722	-	protein_coding	s1pr2*	Sphingosine 1-phosphate receptor 2	sp|Q9I8K8|S1PR2_DANRE	
ENSCHAG00000013312	12	29598552	29600194	1643	-	protein_coding	s1pr2*	Sphingosine 1-phosphate receptor 2	sp|Q9I8K8|S1PR2_DANRE	
ENSCHAG00000013330	12	29633883	29635317	1435	+	protein_coding	opn4a*	Melanopsin-A	sp|Q2KNE5|OPN4A_DANRE	
ENSCHAG00000013349	12	29651500	29714292	62793	-	protein_coding	akap2*	A-kinase anchor protein 2	sp|Q9Y2D5|AKAP2_HUMAN	palm2 and akap2 fusion [Source:ZFIN;Acc:ZDB-GENE-050208-62]
ENSCHAG00000013372	12	29828653	29879427	50775	+	protein_coding	plppr1	phospholipid phosphatase related 1 [Source:HGNC Symbol;Acc:HGNC:25993]		
ENSCHAG00000013391	12	29899008	29907051	8044	-	protein_coding	grin3a*	"Glutamate receptor ionotropic, NMDA 3A"	sp|A2AIR5|NMD3A_MOUSE	
ENSCHAG00000013403	13	31398	33420	2023	+	protein_coding	slc22a6*	Solute carrier family 22 member 6	sp|Q6NYN7|S22A6_DANRE	
ENSCHAG00000013453	13	33798	55509	21712	-	protein_coding	crip3	cysteine rich protein 3 [Source:NCBI gene;Acc:105902283]		
ENSCHAG00000013559	13	94592	147041	52450	+	protein_coding	hhat	hedgehog acyltransferase [Source:ZFIN;Acc:ZDB-GENE-051118-1]		
ENSCHAG00000013567	13	150901	236232	85332	-	protein_coding	kcnh1a	"potassium voltage-gated channel, subfamily H (eag-related), member 1a [Source:ZFIN;Acc:ZDB-GENE-061226-1]"		
ENSCHAG00000013647	13	243164	243478	315	-	protein_coding	mrpl57	mitochondrial ribosomal protein L57 [Source:NCBI gene;Acc:105902276]		
ENSCHAG00000013684	13	252939	307282	54344	+	protein_coding	PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]		
ENSCHAG00000015085	13	311841	331849	20009	-	protein_coding	sgsm3*	Small G protein signaling modulator 3	sp|Q7T2D0|SGSM3_DANRE	TBC1 domain family member 12-like [Source:NCBI gene;Acc:105902344]
ENSCHAG00000016635	13	333736	335654	1919	+	protein_coding	dl*	D(5)-like dopamine receptor	sp|P53454|DRD5L_TAKRU	
ENSCHAG00000016653	13	338432	339728	1297	-	protein_coding				
ENSCHAG00000016677	13	342580	346321	3742	-	protein_coding	naa38	"N(alpha)-acetyltransferase 38, NatC auxiliary subunit [Source:NCBI gene;Acc:335819]"		
ENSCHAG00000016714	13	348404	349105	702	+	protein_coding	fgfbp3	fibroblast growth factor binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-050208-135]		
ENSCHAG00000016724	13	359301	361897	2597	+	protein_coding	ppp1r3ca	protein phosphatase 1 regulatory subunit 3C-B-like [Source:NCBI gene;Acc:105902308]		
ENSCHAG00000016731	13	403925	436548	32624	-	protein_coding	HECTD2	HECT domain E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:26736]		
ENSCHAG00000016961	13	449492	457912	8421	-	protein_coding	pcgf5a	polycomb group RING finger protein 5-A [Source:NCBI gene;Acc:105902287]		
ENSCHAG00000016988	13	466459	469330	2872	+	protein_coding	ankrd1a	ankyrin repeat domain 1a (cardiac muscle) [Source:ZFIN;Acc:ZDB-GENE-100405-1]		
ENSCHAG00000017019	13	470328	497821	27494	+	protein_coding	kif20ba	kinesin family member 20Ba [Source:ZFIN;Acc:ZDB-GENE-041111-213]		
ENSCHAG00000017032	13	516741	519845	3105	-	protein_coding	htr7a	5-hydroxytryptamine receptor 7-like [Source:NCBI gene;Acc:105902268]		
ENSCHAG00000017038	13	520817	523606	2790	+	protein_coding	zgc:65997	uncharacterized oxidoreductase C663.09c-like [Source:NCBI gene;Acc:105902294]		
ENSCHAG00000017060	13	524558	538046	13489	+	protein_coding	pank1a	pantothenate kinase 1 [Source:NCBI gene;Acc:105902286]		
ENSCHAG00000000405	13	542463	550599	8137	+	protein_coding	slc16a12a	solute carrier family 16 member 12a [Source:ZFIN;Acc:ZDB-GENE-080721-24]		
ENSCHAG00000000450	13	555498	557945	2448	-	protein_coding	ifit1b*	Interferon-induced protein with tetratricopeptide repeats 1B	sp|Q5T764|IFT1B_HUMAN	
ENSCHAG00000000480	13	560336	562104	1769	+	protein_coding	ifit1*	Interferon-induced protein with tetratricopeptide repeats 1	sp|P09914|IFIT1_HUMAN	
ENSCHAG00000000507	13	566297	568611	2315	+	protein_coding	ifit1*	Interferon-induced protein with tetratricopeptide repeats 1	sp|Q4R5F5|IFIT1_MACFA	
ENSCHAG00000000667	13	574663	616136	41474	+	protein_coding	ablim1a	actin binding LIM protein 1a [Source:ZFIN;Acc:ZDB-GENE-080219-41]		
ENSCHAG00000000937	13	644179	649668	5490	-	protein_coding	dact2	dishevelled-binding antagonist of beta-catenin 2 [Source:NCBI gene;Acc:337795]		
ENSCHAG00000001012	13	680243	709944	29702	-	protein_coding	smoc2	SPARC related modular calcium binding 2 [Source:NCBI gene;Acc:105902320]		
ENSCHAG00000001261	13	715053	731171	16119	-	protein_coding	zranb1b	"zinc finger, RAN-binding domain containing 1b [Source:NCBI gene;Acc:777720]"		
ENSCHAG00000001797	13	737300	746358	9059	-	protein_coding	abraxas2	"abraxas 2, BRISC complex subunit [Source:ZFIN;Acc:ZDB-GENE-040426-2491]"		
ENSCHAG00000001839	13	746379	751917	5539	+	protein_coding	eef1akmt2	EEF1A lysine methyltransferase 2 [Source:NCBI gene;Acc:105902278]		
ENSCHAG00000001877	13	759081	788937	29857	+	protein_coding	FAM53B	family with sequence similarity 53 member B [Source:HGNC Symbol;Acc:HGNC:28968]		
ENSCHAG00000002007	13	804749	805459	711	+	protein_coding	nkx1.2la	"NK1 transcription factor related 2-like,a [Source:ZFIN;Acc:ZDB-GENE-040615-1]"		
ENSCHAG00000002051	13	823346	904598	81253	+	protein_coding	prkg1a	protein kinase cGMP-dependent 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1308]		
ENSCHAG00000002273	13	906692	909490	2799	+	protein_coding	dkk1a	dickkopf-related protein 1-like [Source:NCBI gene;Acc:105902263]		
ENSCHAG00000002607	13	950113	1082323	132211	-	protein_coding	pcdh15a	protocadherin-related 15a [Source:ZFIN;Acc:ZDB-GENE-030616-3]		
ENSCHAG00000007358	13	1200480	1201810	1331	-	protein_coding	l1td1*	LINE-1 type transposase domain-containing protein 1	sp|Q5T7N2|LITD1_HUMAN	
ENSCHAG00000007528	13	1298877	1300811	1935	-	protein_coding	nxpe3*	NXPE family member 3	sp|Q08BN9|NXPE3_DANRE	
ENSCHAG00000007537	13	1301371	1303041	1671	-	protein_coding	nxpe3*	NXPE family member 3	sp|Q08BN9|NXPE3_DANRE	
ENSCHAG00000007550	13	1323462	1324838	1377	-	protein_coding				
ENSCHAG00000007566	13	1329824	1332522	2699	+	protein_coding	zmym1*	Zinc finger MYM-type protein 1	sp|Q5SVZ6|ZMYM1_HUMAN	
ENSCHAG00000007582	13	1375122	1376384	1263	+	protein_coding				
ENSCHAG00000007589	13	1393560	1403193	9634	-	protein_coding	ipmka	inositol polyphosphate multikinase a [Source:ZFIN;Acc:ZDB-GENE-090312-161]		
ENSCHAG00000007599	13	1405825	1407138	1314	-	protein_coding	cisd1	CDGSH iron sulfur domain 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1162]		
ENSCHAG00000007630	13	1408028	1425851	17824	-	protein_coding	ctbp2a	C-terminal binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-010130-2]		
ENSCHAG00000007876	13	1430266	1432424	2159	+	protein_coding	apcs*	Serum amyloid P-component	sp|P02743|SAMP_HUMAN	
ENSCHAG00000007902	13	1432251	1436995	4745	+	protein_coding	apcs*	Serum amyloid P-component	sp|P02743|SAMP_HUMAN	
ENSCHAG00000007909	13	1437597	1443645	6049	-	protein_coding	fkbp6	FKBP prolyl isomerase 6 [Source:ZFIN;Acc:ZDB-GENE-050302-4]		
ENSCHAG00000007915	13	1445178	1446458	1281	-	protein_coding				
ENSCHAG00000007929	13	1448322	1453941	5620	-	protein_coding	gpr137ba	G protein-coupled receptor 137Ba [Source:ZFIN;Acc:ZDB-GENE-100721-1]		
ENSCHAG00000008235	13	1457526	1478050	20525	+	protein_coding	nid1a	nidogen 1a [Source:ZFIN;Acc:ZDB-GENE-050302-58]		
ENSCHAG00000009851	13	1479618	1570120	90503	+	protein_coding	lyst	lysosomal trafficking regulator [Source:ZFIN;Acc:ZDB-GENE-070702-1]		
ENSCHAG00000010455	13	1575635	1583184	7550	+	protein_coding	GNG4	G protein subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]		
ENSCHAG00000010483	13	1585399	1593908	8510	+	protein_coding	b3galnt2	"beta-1,3-N-acetylgalactosaminyltransferase 2 [Source:NCBI gene;Acc:105902284]"		
ENSCHAG00000010643	13	1603310	1629201	25892	-	protein_coding	ggps1	geranylgeranyl diphosphate synthase 1 [Source:NCBI gene;Acc:105902340]		
ENSCHAG00000010662	13	1653540	1681667	28128	+	protein_coding	tomm20a	translocase of outer mitochondrial membrane 20 [Source:ZFIN;Acc:ZDB-GENE-040426-1976]		
ENSCHAG00000010753	13	1685396	1688383	2988	+	protein_coding	TOMM20	translocase of outer mitochondrial membrane 20 [Source:NCBI gene;Acc:105902341]		
ENSCHAG00000010851	13	1724380	1730012	5633	+	protein_coding	irf2bp2a	interferon regulatory factor 2 binding protein 2 [Source:NCBI gene;Acc:105902324]		
ENSCHAG00000010896	13	1822570	1825850	3281	-	protein_coding	pkz	protein kinase containing Z-DNA binding domains [Source:ZFIN;Acc:ZDB-GENE-050301-2]		
ENSCHAG00000011002	13	1827038	1842196	15159	-	protein_coding	eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2 [Source:ZFIN;Acc:ZDB-GENE-080422-1]		
ENSCHAG00000011023	13	1843471	1845322	1852	-	protein_coding	gpatch11	G patch domain containing 11 [Source:NCBI gene;Acc:436666]		
ENSCHAG00000011196	13	1846045	1873745	27701	+	protein_coding	heatr5b	HEAT repeat containing 5B [Source:ZFIN;Acc:ZDB-GENE-130530-676]		
ENSCHAG00000014228	13	1874572	1912112	37541	+	protein_coding	STRN	striatin [Source:HGNC Symbol;Acc:HGNC:11424]		
ENSCHAG00000015023	13	1914812	1957144	42333	+	protein_coding	PLD5	phospholipase D family member 5 [Source:HGNC Symbol;Acc:HGNC:26879]		
ENSCHAG00000015041	13	1959090	1968817	9728	+	protein_coding	cfap36	cilia and flagella associated protein 36 [Source:NCBI gene;Acc:105902251]		
ENSCHAG00000015067	13	1970237	1972541	2305	-	protein_coding	pol*	LINE-1 retrotransposable element ORF2 protein	sp|P11369|LORF2_MOUSE	
ENSCHAG00000015082	13	1972570	2010891	38322	+	protein_coding	slx4ip	SLX4 interacting protein [Source:NCBI gene;Acc:393383]		
ENSCHAG00000015232	13	2013123	2043278	30156	-	protein_coding	jag1b	jagged canonical Notch ligand 1b [Source:NCBI gene;Acc:140423]		
ENSCHAG00000017580	13	2203600	2214842	11243	+	protein_coding	btbd3b	BTB (POZ) domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-041210-282]		
ENSCHAG00000017627	13	2286841	2314847	28007	+	protein_coding	sptlc3	"serine palmitoyltransferase, long chain base subunit 3 [Source:ZFIN;Acc:ZDB-GENE-041210-281]"		
ENSCHAG00000018813	13	2318495	2334673	16179	+	protein_coding	ism1	isthmin 1 [Source:NCBI gene;Acc:105902309]		
ENSCHAG00000018870	13	2352865	2382329	29465	-	protein_coding	tasp1	taspase 1 [Source:NCBI gene;Acc:105902346]		
ENSCHAG00000018943	13	2394223	2397099	2877	+	protein_coding	haus2*	HAUS augmin-like complex subunit 2	sp|Q9NVX0|HAUS2_HUMAN	HAUS augmin like complex subunit 2 [Source:NCBI gene;Acc:105902295]
ENSCHAG00000018956	13	2400013	2409548	9536	+	protein_coding	kif3b*	Kinesin-like protein KIF3B	sp|F1QN54|KIF3B_DANRE	
ENSCHAG00000018990	13	2408141	2440795	32655	+	protein_coding				
ENSCHAG00000019005	13	2475466	2939960	464495	-	protein_coding	macrod2	mono-ADP ribosylhydrolase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1490]		
ENSCHAG00000019089	13	2857122	2859080	1959	+	protein_coding	flrt3	fibronectin leucine rich transmembrane protein 3 [Source:NCBI gene;Acc:105902327]		
ENSCHAG00000019098	13	2941985	2961220	19236	-	protein_coding	rrbp1a	ribosome binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9795]		
ENSCHAG00000019163	13	2969868	2982294	12427	-	protein_coding	snx5	sorting nexin 5 [Source:NCBI gene;Acc:105902335]		
ENSCHAG00000019455	13	2983011	2991818	8808	+	protein_coding	mgme1	mitochondrial genome maintenance exonuclease 1 [Source:ZFIN;Acc:ZDB-GENE-041212-68]		
ENSCHAG00000019464	13	2985056	2987626	2571	-	protein_coding	si:dkey-76k16.6	si:dkey-76k16.6 [Source:ZFIN;Acc:ZDB-GENE-090312-171]		
ENSCHAG00000019502	13	3015249	3058606	43358	+	protein_coding	anapc1	anaphase promoting complex subunit 1 [Source:ZFIN;Acc:ZDB-GENE-081107-12]		
ENSCHAG00000019697	13	3110131	3113302	3172	-	protein_coding	bcl2l11*	Bcl-2-like protein 11	sp|O43521|B2L11_HUMAN	
ENSCHAG00000019726	13	3116311	3142185	25875	-	protein_coding	acoxl	acyl-CoA oxidase like [Source:NCBI gene;Acc:105902291]		
ENSCHAG00000019999	13	3152099	3160908	8810	-	protein_coding	SULT6B1	sulfotransferase family 6B member 1 [Source:HGNC Symbol;Acc:HGNC:33433]		
ENSCHAG00000020035	13	3164689	3166060	1372	+	protein_coding	gin1*	Gypsy retrotransposon integrase-like protein 1	sp|Q8K259|GIN1_MOUSE	
ENSCHAG00000020058	13	3171415	3201740	30326	+	protein_coding	slc30a6	solute carrier family 30 member 6 [Source:NCBI gene;Acc:105890967]		
ENSCHAG00000020342	13	3236850	3238430	1581	-	protein_coding	foxc1a*	Forkhead box C1-A	sp|Q9DE25|FXC1A_DANRE	
ENSCHAG00000020356	13	3247810	3255656	7847	+	protein_coding	ACYP2	acylphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:180]		
ENSCHAG00000020514	13	3255798	3328363	72566	+	protein_coding	SPTBN1	"spectrin beta chain, non-erythrocytic 1 [Source:NCBI gene;Acc:105890945]"		
ENSCHAG00000023182	13	3332296	3391099	58804	+	protein_coding	EML6	EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412]		
ENSCHAG00000023490	13	3394855	3413147	18293	-	protein_coding	rtn4*	Reticulon-4	sp|Q9NQC3|RTN4_HUMAN	reticulon-4-like [Source:NCBI gene;Acc:105890919]
ENSCHAG00000023521	13	3418108	3420149	2042	-	protein_coding	clhc1*	Clathrin heavy chain linker domain-containing protein 1	sp|Q8NHS4|CLHC1_HUMAN	
ENSCHAG00000023534	13	3424297	3425423	1127	-	protein_coding	clhc1*	Clathrin heavy chain linker domain-containing protein 1	sp|Q4R6I5|CLHC1_MACFA	
ENSCHAG00000023547	13	3425573	3427519	1947	+	protein_coding	rps27a	ribosomal protein S27a [Source:NCBI gene;Acc:105890926]		
ENSCHAG00000023551	13	3428374	3429350	977	+	protein_coding	zgc:64201	zgc:64201 [Source:NCBI gene;Acc:393615]		
ENSCHAG00000023584	13	3432452	3479701	47250	-	protein_coding	CCDC88A	coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]		
ENSCHAG00000024041	13	3433126	3434580	1455	+	protein_coding				
ENSCHAG00000024048	13	3495864	3501774	5911	-	protein_coding	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3 [Source:NCBI gene;Acc:105890932]		
ENSCHAG00000024077	13	3501807	3508316	6510	+	protein_coding	pbld	phenazine biosynthesis like protein domain containing [Source:NCBI gene;Acc:105890905]		
ENSCHAG00000024100	13	3508757	3519530	10774	-	protein_coding	DNA2	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]		
ENSCHAG00000024215	13	3521373	3560236	38864	-	protein_coding	tspan15	tetraspanin 15 [Source:ZFIN;Acc:ZDB-GENE-050417-295]		
ENSCHAG00000024217	13	3563191	3568482	5292	+	protein_coding	nynrin*	Protein NYNRIN	sp|Q9P2P1|NYNRI_HUMAN	
ENSCHAG00000024218	13	3569105	3573107	4003	+	protein_coding	tacr2	tachykinin receptor 2 [Source:NCBI gene;Acc:105890898]		
